,dia,horario,transacao,item,valor
29/11/2016 08:27:36,terca,08:27:36,2261,Pastry,3.0
29/11/2016 08:58:47,terca,08:58:47,2262,Pastry,3.0
29/11/2016 08:58:47,terca,08:58:47,2262,Bread,2.0
29/11/2016 08:58:47,terca,08:58:47,2262,Coffee,1.5
29/11/2016 09:09:09,terca,09:09:09,2263,Tea,1.5
29/11/2016 09:09:09,terca,09:09:09,2263,Keeping It Local,6.0
29/11/2016 09:09:34,terca,09:09:34,2264,Coffee,1.5
29/11/2016 09:10:16,terca,09:10:16,2265,Coffee,1.5
29/11/2016 09:10:16,terca,09:10:16,2265,Medialuna,3.0
29/11/2016 09:11:54,terca,09:11:54,2266,Bread,2.0
29/11/2016 09:13:47,terca,09:13:47,2267,Keeping It Local,6.0
29/11/2016 09:13:47,terca,09:13:47,2267,Coffee,1.5
29/11/2016 09:13:47,terca,09:13:47,2267,Coffee,1.5
29/11/2016 09:19:18,terca,09:19:18,2268,Hot chocolate,2.5
29/11/2016 09:19:18,terca,09:19:18,2268,Pastry,3.0
29/11/2016 09:25:35,terca,09:25:35,2269,Bread,2.0
29/11/2016 09:39:58,terca,09:39:58,2270,Coffee,1.5
29/11/2016 09:39:58,terca,09:39:58,2270,Tea,1.5
29/11/2016 09:41:47,terca,09:41:47,2271,Bread,2.0
29/11/2016 09:42:10,terca,09:42:10,2272,Coke,1.25
29/11/2016 10:18:47,terca,10:18:47,2273,Bread,2.0
29/11/2016 10:19:35,terca,10:19:35,2274,Bread,2.0
29/11/2016 10:19:35,terca,10:19:35,2274,Bread,2.0
29/11/2016 10:42:41,terca,10:42:41,2275,Coffee,1.5
29/11/2016 10:42:41,terca,10:42:41,2275,Coffee,1.5
29/11/2016 10:42:41,terca,10:42:41,2275,Medialuna,3.0
29/11/2016 10:42:41,terca,10:42:41,2275,Pastry,3.0
29/11/2016 10:43:41,terca,10:43:41,2276,Muffin,1.75
29/11/2016 10:43:41,terca,10:43:41,2276,Coffee,1.5
29/11/2016 10:45:02,terca,10:45:02,2277,Coffee,1.5
29/11/2016 10:45:02,terca,10:45:02,2277,Muffin,1.75
29/11/2016 10:48:08,terca,10:48:08,2278,Coffee,1.5
29/11/2016 10:48:08,terca,10:48:08,2278,Bread,2.0
29/11/2016 10:50:36,terca,10:50:36,2279,Farm House,2.0
29/11/2016 10:53:21,terca,10:53:21,2280,Muffin,1.75
29/11/2016 10:53:21,terca,10:53:21,2280,Coffee,1.5
29/11/2016 10:59:58,terca,10:59:58,2281,Bread,2.0
29/11/2016 10:59:58,terca,10:59:58,2281,Coffee,1.5
29/11/2016 10:59:58,terca,10:59:58,2281,Bread,2.0
29/11/2016 11:02:41,terca,11:02:41,2282,Coffee,1.5
29/11/2016 11:03:17,terca,11:03:17,2283,Coffee,1.5
29/11/2016 11:26:28,terca,11:26:28,2284,Scandinavian,3.0
29/11/2016 11:26:28,terca,11:26:28,2284,Farm House,2.0
29/11/2016 11:26:39,terca,11:26:39,2285,Coffee,1.5
29/11/2016 11:29:57,terca,11:29:57,2286,Tea,1.5
29/11/2016 11:34:50,terca,11:34:50,2287,Coffee,1.5
29/11/2016 11:34:50,terca,11:34:50,2287,Muffin,1.75
29/11/2016 11:39:26,terca,11:39:26,2288,Bread,2.0
29/11/2016 11:41:02,terca,11:41:02,2289,Bread,2.0
29/11/2016 11:41:02,terca,11:41:02,2289,Scandinavian,3.0
29/11/2016 11:52:57,terca,11:52:57,2290,Tea,1.5
29/11/2016 12:00:52,terca,12:00:52,2291,Medialuna,3.0
29/11/2016 12:00:52,terca,12:00:52,2291,Coffee,1.5
29/11/2016 12:21:00,terca,12:21:00,2294,Tea,1.5
29/11/2016 12:22:06,terca,12:22:06,2295,Tea,1.5
29/11/2016 12:22:06,terca,12:22:06,2295,Sandwich,6.0
29/11/2016 12:25:41,terca,12:25:41,2296,Coffee,1.5
29/11/2016 12:25:41,terca,12:25:41,2296,Cake,4.0
29/11/2016 12:27:35,terca,12:27:35,2297,Coffee,1.5
29/11/2016 12:27:35,terca,12:27:35,2297,Cake,4.0
29/11/2016 12:27:35,terca,12:27:35,2297,Muffin,1.75
29/11/2016 12:29:02,terca,12:29:02,2298,Cookies,1.5
29/11/2016 12:41:17,terca,12:41:17,2300,Tea,1.5
29/11/2016 13:00:08,terca,13:00:08,2301,Sandwich,6.0
29/11/2016 13:06:24,terca,13:06:24,2302,Farm House,2.0
29/11/2016 13:39:51,terca,13:39:51,2303,Cake,4.0
29/11/2016 13:39:51,terca,13:39:51,2303,Sandwich,6.0
29/11/2016 13:50:46,terca,13:50:46,2304,Coffee,1.5
29/11/2016 13:50:46,terca,13:50:46,2304,Hot chocolate,2.5
29/11/2016 13:50:46,terca,13:50:46,2304,Cake,4.0
29/11/2016 13:50:46,terca,13:50:46,2304,Bread,2.0
29/11/2016 14:00:01,terca,14:00:01,2305,Tea,1.5
29/11/2016 14:00:01,terca,14:00:01,2305,Tea,1.5
29/11/2016 14:00:01,terca,14:00:01,2305,Muffin,1.75
29/11/2016 15:13:20,terca,15:13:20,2307,Coffee,1.5
29/11/2016 15:13:20,terca,15:13:20,2307,Tea,1.5
29/11/2016 15:13:20,terca,15:13:20,2307,Bread,2.0
29/11/2016 15:13:20,terca,15:13:20,2307,Fudge,2.2
29/11/2016 15:13:20,terca,15:13:20,2307,Jam,2.0
29/11/2016 15:33:44,terca,15:33:44,2308,Juice,3.75
29/11/2016 15:33:44,terca,15:33:44,2308,Tea,1.5
29/11/2016 15:33:44,terca,15:33:44,2308,Cookies,1.5
29/11/2016 15:34:56,terca,15:34:56,2309,Coffee,1.5
29/11/2016 15:34:56,terca,15:34:56,2309,Bread,2.0
29/11/2016 15:34:56,terca,15:34:56,2309,Cake,4.0
29/11/2016 15:44:47,terca,15:44:47,2310,Coke,1.25
29/11/2016 15:45:32,terca,15:45:32,2311,Tiffin,3.4
29/11/2016 15:45:32,terca,15:45:32,2311,Pastry,3.0
29/11/2016 15:49:48,terca,15:49:48,2312,Alfajores,1.5
29/11/2016 16:02:02,terca,16:02:02,2313,Tiffin,3.4
29/11/2016 16:02:02,terca,16:02:02,2313,Coffee,1.5
29/11/2016 17:24:19,terca,17:24:19,2314,Bread,2.0
30/11/2016 08:09:52,quarta,08:09:52,2315,Bread,2.0
30/11/2016 08:29:43,quarta,08:29:43,2316,Medialuna,3.0
30/11/2016 08:29:43,quarta,08:29:43,2316,Bread,2.0
30/11/2016 08:36:31,quarta,08:36:31,2317,Cake,4.0
30/11/2016 08:36:31,quarta,08:36:31,2317,Bread,2.0
30/11/2016 08:36:41,quarta,08:36:41,2318,Bread,2.0
30/11/2016 09:47:55,quarta,09:47:55,2319,Farm House,2.0
30/11/2016 10:19:12,quarta,10:19:12,2320,Medialuna,3.0
30/11/2016 10:19:12,quarta,10:19:12,2320,Pastry,3.0
30/11/2016 10:41:06,quarta,10:41:06,2321,Keeping It Local,6.0
30/11/2016 10:41:06,quarta,10:41:06,2321,Cookies,1.5
30/11/2016 10:41:06,quarta,10:41:06,2321,Coffee,1.5
30/11/2016 10:47:39,quarta,10:47:39,2322,Coffee,1.5
30/11/2016 10:47:39,quarta,10:47:39,2322,Coffee,1.5
30/11/2016 10:53:59,quarta,10:53:59,2323,Coffee,1.5
30/11/2016 10:53:59,quarta,10:53:59,2323,Tea,1.5
30/11/2016 10:53:59,quarta,10:53:59,2323,Hot chocolate,2.5
30/11/2016 11:04:30,quarta,11:04:30,2324,Smoothies,5.0
30/11/2016 11:05:21,quarta,11:05:21,2325,Coffee,1.5
30/11/2016 11:05:21,quarta,11:05:21,2325,Keeping It Local,6.0
30/11/2016 11:06:28,quarta,11:06:28,2326,Coffee,1.5
30/11/2016 11:06:54,quarta,11:06:54,2327,Farm House,2.0
30/11/2016 11:09:16,quarta,11:09:16,2328,Tea,1.5
30/11/2016 11:09:16,quarta,11:09:16,2328,Tea,1.5
30/11/2016 11:14:46,quarta,11:14:46,2329,Bread,2.0
30/11/2016 11:14:46,quarta,11:14:46,2329,Medialuna,3.0
30/11/2016 11:17:05,quarta,11:17:05,2330,Pastry,3.0
30/11/2016 11:17:05,quarta,11:17:05,2330,Bread,2.0
30/11/2016 11:18:23,quarta,11:18:23,2331,Coffee,1.5
30/11/2016 11:18:23,quarta,11:18:23,2331,Pastry,3.0
30/11/2016 11:21:28,quarta,11:21:28,2332,Coffee,1.5
30/11/2016 11:21:28,quarta,11:21:28,2332,Keeping It Local,6.0
30/11/2016 11:21:54,quarta,11:21:54,2333,Coffee,1.5
30/11/2016 11:29:56,quarta,11:29:56,2334,Bread,2.0
30/11/2016 11:37:19,quarta,11:37:19,2335,Bread,2.0
30/11/2016 11:37:19,quarta,11:37:19,2335,Cookies,1.5
30/11/2016 11:38:44,quarta,11:38:44,2337,Coffee,1.5
30/11/2016 11:48:55,quarta,11:48:55,2338,Bread,2.0
30/11/2016 11:56:15,quarta,11:56:15,2339,Keeping It Local,6.0
30/11/2016 11:56:15,quarta,11:56:15,2339,Coffee,1.5
30/11/2016 11:56:15,quarta,11:56:15,2339,Fudge,2.2
30/11/2016 11:56:15,quarta,11:56:15,2339,Jam,2.0
30/11/2016 12:08:10,quarta,12:08:10,2340,Tea,1.5
30/11/2016 12:08:10,quarta,12:08:10,2340,Hot chocolate,2.5
30/11/2016 12:08:10,quarta,12:08:10,2340,Keeping It Local,6.0
30/11/2016 12:08:10,quarta,12:08:10,2340,Coffee,1.5
30/11/2016 12:08:10,quarta,12:08:10,2340,Art Tray,6.4
30/11/2016 12:12:24,quarta,12:12:24,2341,Coffee,1.5
30/11/2016 12:17:28,quarta,12:17:28,2342,Coffee,1.5
30/11/2016 12:17:28,quarta,12:17:28,2342,Cake,4.0
30/11/2016 12:26:51,quarta,12:26:51,2343,Bread,2.0
30/11/2016 12:26:51,quarta,12:26:51,2343,Bread,2.0
30/11/2016 12:26:51,quarta,12:26:51,2343,Jammie Dodgers,1.4
30/11/2016 12:29:27,quarta,12:29:27,2344,Muffin,1.75
30/11/2016 12:29:27,quarta,12:29:27,2344,Smoothies,5.0
30/11/2016 12:41:41,quarta,12:41:41,2346,Coffee,1.5
30/11/2016 12:41:41,quarta,12:41:41,2346,Coffee,1.5
30/11/2016 12:41:41,quarta,12:41:41,2346,Jammie Dodgers,1.4
30/11/2016 12:41:41,quarta,12:41:41,2346,Cookies,1.5
30/11/2016 13:29:13,quarta,13:29:13,2347,Coffee,1.5
30/11/2016 13:29:13,quarta,13:29:13,2347,Cake,4.0
30/11/2016 13:29:13,quarta,13:29:13,2347,Bread,2.0
30/11/2016 13:31:06,quarta,13:31:06,2348,Bread,2.0
30/11/2016 13:31:06,quarta,13:31:06,2348,Muffin,1.75
30/11/2016 13:31:06,quarta,13:31:06,2348,Cookies,1.5
30/11/2016 13:50:56,quarta,13:50:56,2350,Bread,2.0
30/11/2016 14:10:25,quarta,14:10:25,2351,Tea,1.5
30/11/2016 14:33:49,quarta,14:33:49,2352,Hot chocolate,2.5
30/11/2016 14:33:49,quarta,14:33:49,2352,Bread,2.0
30/11/2016 14:33:49,quarta,14:33:49,2352,Alfajores,1.5
30/11/2016 14:37:02,quarta,14:37:02,2353,Tea,1.5
30/11/2016 14:50:26,quarta,14:50:26,2354,Muffin,1.75
30/11/2016 15:15:42,quarta,15:15:42,2355,Sandwich,6.0
30/11/2016 15:15:42,quarta,15:15:42,2355,Mineral water,1.25
30/11/2016 15:15:42,quarta,15:15:42,2355,Bread,2.0
30/11/2016 15:15:42,quarta,15:15:42,2355,Coffee,1.5
30/11/2016 15:15:42,quarta,15:15:42,2355,Alfajores,1.5
30/11/2016 15:15:42,quarta,15:15:42,2355,Bread,2.0
30/11/2016 15:16:37,quarta,15:16:37,2356,Sandwich,6.0
30/11/2016 15:16:37,quarta,15:16:37,2356,Alfajores,1.5
30/11/2016 15:40:15,quarta,15:40:15,2357,Coffee,1.5
30/11/2016 15:42:39,quarta,15:42:39,2358,Coffee,1.5
30/11/2016 15:42:39,quarta,15:42:39,2358,Coffee,1.5
30/11/2016 15:42:39,quarta,15:42:39,2358,Muffin,1.75
30/11/2016 15:43:06,quarta,15:43:06,2359,Coffee,1.5
30/11/2016 15:43:06,quarta,15:43:06,2359,Tiffin,3.4
30/11/2016 15:46:01,quarta,15:46:01,2360,Coffee,1.5
30/11/2016 15:46:01,quarta,15:46:01,2360,Bread,2.0
30/11/2016 15:50:19,quarta,15:50:19,2361,Hot chocolate,2.5
30/11/2016 15:50:19,quarta,15:50:19,2361,Cookies,1.5
30/11/2016 15:50:19,quarta,15:50:19,2361,Hot chocolate,2.5
30/11/2016 16:01:53,quarta,16:01:53,2362,Tea,1.5
30/11/2016 16:06:58,quarta,16:06:58,2363,Bread,2.0
30/11/2016 16:06:58,quarta,16:06:58,2363,Hot chocolate,2.5
30/11/2016 16:32:08,quarta,16:32:08,2364,Hot chocolate,2.5
30/11/2016 16:32:08,quarta,16:32:08,2364,Fudge,2.2
30/11/2016 16:43:28,quarta,16:43:28,2365,Coffee,1.5
30/11/2016 16:44:09,quarta,16:44:09,2366,Coffee,1.5
30/11/2016 16:44:09,quarta,16:44:09,2366,Tiffin,3.4
30/11/2016 16:48:04,quarta,16:48:04,2367,Tiffin,3.4
30/11/2016 16:48:04,quarta,16:48:04,2367,Bread,2.0
30/11/2016 16:48:04,quarta,16:48:04,2367,Bread,2.0
01/12/2016 08:41:55,quinta,08:41:55,2368,Bread,2.0
01/12/2016 09:09:02,quinta,09:09:02,2369,Bread,2.0
01/12/2016 09:09:02,quinta,09:09:02,2369,Pastry,3.0
01/12/2016 09:09:02,quinta,09:09:02,2369,Jam,2.0
01/12/2016 09:10:07,quinta,09:10:07,2370,Hot chocolate,2.5
01/12/2016 09:47:34,quinta,09:47:34,2371,Coffee,1.5
01/12/2016 09:47:34,quinta,09:47:34,2371,Hot chocolate,2.5
01/12/2016 09:47:34,quinta,09:47:34,2371,Pastry,3.0
01/12/2016 09:47:34,quinta,09:47:34,2371,Bread,2.0
01/12/2016 10:13:39,quinta,10:13:39,2372,Pastry,3.0
01/12/2016 10:13:39,quinta,10:13:39,2372,Coffee,1.5
01/12/2016 10:40:18,quinta,10:40:18,2373,Bread,2.0
01/12/2016 10:40:18,quinta,10:40:18,2373,Tea,1.5
01/12/2016 10:40:18,quinta,10:40:18,2373,Muffin,1.75
01/12/2016 10:40:18,quinta,10:40:18,2373,Pastry,3.0
01/12/2016 10:46:43,quinta,10:46:43,2374,Bread,2.0
01/12/2016 10:46:43,quinta,10:46:43,2374,Coffee,1.5
01/12/2016 10:46:43,quinta,10:46:43,2374,Coffee,1.5
01/12/2016 10:48:45,quinta,10:48:45,2375,Coffee,1.5
01/12/2016 10:48:45,quinta,10:48:45,2375,Pastry,3.0
01/12/2016 10:49:40,quinta,10:49:40,2376,Tea,1.5
01/12/2016 10:53:20,quinta,10:53:20,2377,Tea,1.5
01/12/2016 10:54:54,quinta,10:54:54,2378,Tea,1.5
01/12/2016 10:54:54,quinta,10:54:54,2378,The Nomad,5.4
01/12/2016 11:04:54,quinta,11:04:54,2379,Coffee,1.5
01/12/2016 11:13:54,quinta,11:13:54,2380,Medialuna,3.0
01/12/2016 11:22:51,quinta,11:22:51,2381,Farm House,2.0
01/12/2016 11:32:51,quinta,11:32:51,2382,Bread,2.0
01/12/2016 11:44:44,quinta,11:44:44,2383,Coffee,1.5
01/12/2016 11:44:44,quinta,11:44:44,2383,Coffee,1.5
01/12/2016 11:45:35,quinta,11:45:35,2384,Farm House,2.0
01/12/2016 12:05:24,quinta,12:05:24,2385,Bread,2.0
01/12/2016 12:05:24,quinta,12:05:24,2385,Coffee,1.5
01/12/2016 12:05:24,quinta,12:05:24,2385,Pastry,3.0
01/12/2016 12:05:24,quinta,12:05:24,2385,Keeping It Local,6.0
01/12/2016 12:06:05,quinta,12:06:05,2386,Bread,2.0
01/12/2016 12:06:05,quinta,12:06:05,2386,Coffee,1.5
01/12/2016 12:10:28,quinta,12:10:28,2387,Hearty & Seasonal,6.0
01/12/2016 12:23:19,quinta,12:23:19,2388,Bread,2.0
01/12/2016 12:38:39,quinta,12:38:39,2389,Fudge,2.2
01/12/2016 12:50:35,quinta,12:50:35,2390,Scandinavian,3.0
01/12/2016 13:08:05,quinta,13:08:05,2391,Bread,2.0
01/12/2016 13:08:05,quinta,13:08:05,2391,Alfajores,1.5
01/12/2016 13:08:05,quinta,13:08:05,2391,Bread,2.0
01/12/2016 13:11:44,quinta,13:11:44,2392,Sandwich,6.0
01/12/2016 13:11:44,quinta,13:11:44,2392,Coke,1.25
01/12/2016 13:11:44,quinta,13:11:44,2392,Juice,3.75
01/12/2016 13:11:44,quinta,13:11:44,2392,Coffee,1.5
01/12/2016 13:16:00,quinta,13:16:00,2393,Farm House,2.0
01/12/2016 13:39:24,quinta,13:39:24,2395,Bread,2.0
01/12/2016 13:45:42,quinta,13:45:42,2396,Coffee,1.5
01/12/2016 13:45:42,quinta,13:45:42,2396,Medialuna,3.0
01/12/2016 13:54:25,quinta,13:54:25,2397,Pastry,3.0
01/12/2016 13:54:25,quinta,13:54:25,2397,Bread,2.0
01/12/2016 13:54:25,quinta,13:54:25,2397,Coffee,1.5
01/12/2016 13:56:13,quinta,13:56:13,2398,Sandwich,6.0
01/12/2016 13:56:13,quinta,13:56:13,2398,Coffee,1.5
01/12/2016 14:00:28,quinta,14:00:28,2399,Bread,2.0
01/12/2016 14:05:58,quinta,14:05:58,2400,Muffin,1.75
01/12/2016 14:05:58,quinta,14:05:58,2400,Bread,2.0
01/12/2016 14:09:04,quinta,14:09:04,2401,Coffee,1.5
01/12/2016 14:25:13,quinta,14:25:13,2402,Coffee,1.5
01/12/2016 14:25:13,quinta,14:25:13,2402,Muffin,1.75
01/12/2016 14:26:38,quinta,14:26:38,2403,Coffee,1.5
01/12/2016 14:29:44,quinta,14:29:44,2404,Fudge,2.2
01/12/2016 14:29:44,quinta,14:29:44,2404,Spread,0.5
01/12/2016 14:32:07,quinta,14:32:07,2406,Bread,2.0
01/12/2016 14:40:47,quinta,14:40:47,2407,Coffee,1.5
01/12/2016 14:40:47,quinta,14:40:47,2407,Pastry,3.0
01/12/2016 14:40:47,quinta,14:40:47,2407,Bread,2.0
01/12/2016 14:54:33,quinta,14:54:33,2408,Coffee,1.5
01/12/2016 14:54:33,quinta,14:54:33,2408,Cake,4.0
01/12/2016 14:57:02,quinta,14:57:02,2409,Coffee,1.5
01/12/2016 15:07:05,quinta,15:07:05,2410,Bread,2.0
01/12/2016 15:25:36,quinta,15:25:36,2412,Tea,1.5
01/12/2016 15:41:58,quinta,15:41:58,2413,Coffee,1.5
01/12/2016 16:04:30,quinta,16:04:30,2414,Hot chocolate,2.5
01/12/2016 16:04:30,quinta,16:04:30,2414,Coffee,1.5
01/12/2016 16:04:30,quinta,16:04:30,2414,Cake,4.0
01/12/2016 16:26:13,quinta,16:26:13,2415,Tea,1.5
01/12/2016 16:26:13,quinta,16:26:13,2415,Bread,2.0
01/12/2016 17:30:41,quinta,17:30:41,2416,Cake,4.0
01/12/2016 17:35:58,quinta,17:35:58,2417,Medialuna,3.0
02/12/2016 08:17:26,sexta,08:17:26,2418,Coffee,1.5
02/12/2016 08:17:26,sexta,08:17:26,2418,Pastry,3.0
02/12/2016 08:28:14,sexta,08:28:14,2419,Coffee,1.5
02/12/2016 08:31:42,sexta,08:31:42,2420,Coffee,1.5
02/12/2016 08:36:55,sexta,08:36:55,2421,Bread,2.0
02/12/2016 08:54:09,sexta,08:54:09,2422,Coffee,1.5
02/12/2016 08:54:09,sexta,08:54:09,2422,Cake,4.0
02/12/2016 08:59:08,sexta,08:59:08,2423,Bread,2.0
02/12/2016 09:08:59,sexta,09:08:59,2424,Coffee,1.5
02/12/2016 09:10:00,sexta,09:10:00,2425,Coffee,1.5
02/12/2016 09:11:28,sexta,09:11:28,2426,Tea,1.5
02/12/2016 09:16:46,sexta,09:16:46,2427,Keeping It Local,6.0
02/12/2016 09:16:46,sexta,09:16:46,2427,Coffee,1.5
02/12/2016 09:19:46,sexta,09:19:46,2428,Sandwich,6.0
02/12/2016 09:19:46,sexta,09:19:46,2428,Tea,1.5
02/12/2016 09:20:31,sexta,09:20:31,2429,Coffee,1.5
02/12/2016 09:22:48,sexta,09:22:48,2430,Coffee,1.5
02/12/2016 09:22:48,sexta,09:22:48,2430,Coffee,1.5
02/12/2016 09:24:14,sexta,09:24:14,2431,Coffee,1.5
02/12/2016 09:30:19,sexta,09:30:19,2432,Bread,2.0
02/12/2016 09:42:36,sexta,09:42:36,2433,Tea,1.5
02/12/2016 09:42:36,sexta,09:42:36,2433,Bread,2.0
02/12/2016 09:43:03,sexta,09:43:03,2434,Pastry,3.0
02/12/2016 09:43:03,sexta,09:43:03,2434,Coffee,1.5
02/12/2016 09:59:58,sexta,09:59:58,2435,Coffee,1.5
02/12/2016 09:59:58,sexta,09:59:58,2435,Bread,2.0
02/12/2016 09:59:58,sexta,09:59:58,2435,Pastry,3.0
02/12/2016 10:18:44,sexta,10:18:44,2436,Coffee,1.5
02/12/2016 10:18:44,sexta,10:18:44,2436,Medialuna,3.0
02/12/2016 10:25:04,sexta,10:25:04,2437,Tea,1.5
02/12/2016 10:25:04,sexta,10:25:04,2437,Coffee,1.5
02/12/2016 10:35:22,sexta,10:35:22,2438,Bread,2.0
02/12/2016 10:36:35,sexta,10:36:35,2439,Coffee,1.5
02/12/2016 10:38:59,sexta,10:38:59,2440,Coffee,1.5
02/12/2016 10:38:59,sexta,10:38:59,2440,Coffee,1.5
02/12/2016 10:38:59,sexta,10:38:59,2440,Medialuna,3.0
02/12/2016 10:38:59,sexta,10:38:59,2440,Pastry,3.0
02/12/2016 10:38:59,sexta,10:38:59,2440,Cookies,1.5
02/12/2016 10:41:47,sexta,10:41:47,2441,Bread,2.0
02/12/2016 10:41:47,sexta,10:41:47,2441,Cake,4.0
02/12/2016 11:00:14,sexta,11:00:14,2442,Bread,2.0
02/12/2016 11:00:14,sexta,11:00:14,2442,Coffee,1.5
02/12/2016 11:04:33,sexta,11:04:33,2443,Bread,2.0
02/12/2016 11:14:50,sexta,11:14:50,2444,Coffee,1.5
02/12/2016 11:22:47,sexta,11:22:47,2445,Toast,3.7
02/12/2016 11:25:58,sexta,11:25:58,2446,Hot chocolate,2.5
02/12/2016 11:25:58,sexta,11:25:58,2446,Hot chocolate,2.5
02/12/2016 11:32:37,sexta,11:32:37,2447,Fudge,2.2
02/12/2016 11:32:37,sexta,11:32:37,2447,Scandinavian,3.0
02/12/2016 12:05:55,sexta,12:05:55,2448,Medialuna,3.0
02/12/2016 12:05:55,sexta,12:05:55,2448,Coffee,1.5
02/12/2016 12:24:09,sexta,12:24:09,2449,Coffee,1.5
02/12/2016 12:24:09,sexta,12:24:09,2449,Pastry,3.0
02/12/2016 12:37:46,sexta,12:37:46,2450,Coffee,1.5
02/12/2016 12:37:46,sexta,12:37:46,2450,Medialuna,3.0
02/12/2016 12:37:46,sexta,12:37:46,2450,Cake,4.0
02/12/2016 12:52:32,sexta,12:52:32,2451,Sandwich,6.0
02/12/2016 12:52:32,sexta,12:52:32,2451,Farm House,2.0
02/12/2016 12:52:32,sexta,12:52:32,2451,Fudge,2.2
02/12/2016 12:59:29,sexta,12:59:29,2452,Sandwich,6.0
02/12/2016 12:59:29,sexta,12:59:29,2452,Scone,2.5
02/12/2016 13:01:00,sexta,13:01:00,2453,Sandwich,6.0
02/12/2016 13:01:00,sexta,13:01:00,2453,Bread,2.0
02/12/2016 13:02:08,sexta,13:02:08,2454,Sandwich,6.0
02/12/2016 13:06:05,sexta,13:06:05,2457,Coffee,1.5
02/12/2016 13:18:20,sexta,13:18:20,2458,Sandwich,6.0
02/12/2016 13:18:20,sexta,13:18:20,2458,Sandwich,6.0
02/12/2016 13:18:20,sexta,13:18:20,2458,Bread,2.0
02/12/2016 13:21:28,sexta,13:21:28,2459,Sandwich,6.0
02/12/2016 13:21:28,sexta,13:21:28,2459,Coke,1.25
02/12/2016 13:22:16,sexta,13:22:16,2460,Sandwich,6.0
02/12/2016 13:22:16,sexta,13:22:16,2460,Coke,1.25
02/12/2016 13:24:26,sexta,13:24:26,2461,Sandwich,6.0
02/12/2016 13:35:49,sexta,13:35:49,2462,Sandwich,6.0
02/12/2016 13:35:49,sexta,13:35:49,2462,Scone,2.5
02/12/2016 13:37:59,sexta,13:37:59,2463,Hot chocolate,2.5
02/12/2016 13:40:42,sexta,13:40:42,2464,Coffee,1.5
02/12/2016 13:40:42,sexta,13:40:42,2464,Muffin,1.75
02/12/2016 13:57:23,sexta,13:57:23,2466,Bread,2.0
02/12/2016 14:01:58,sexta,14:01:58,2467,Bread,2.0
02/12/2016 14:05:12,sexta,14:05:12,2468,Bread,2.0
02/12/2016 14:08:33,sexta,14:08:33,2469,Coffee,1.5
02/12/2016 14:08:33,sexta,14:08:33,2469,Alfajores,1.5
02/12/2016 14:30:37,sexta,14:30:37,2470,Bread,2.0
02/12/2016 14:30:37,sexta,14:30:37,2470,Sandwich,6.0
02/12/2016 14:45:29,sexta,14:45:29,2471,Bread,2.0
02/12/2016 14:45:29,sexta,14:45:29,2471,Scone,2.5
02/12/2016 14:47:03,sexta,14:47:03,2472,Coffee,1.5
02/12/2016 14:47:03,sexta,14:47:03,2472,Medialuna,3.0
02/12/2016 14:48:29,sexta,14:48:29,2473,Cake,4.0
02/12/2016 15:26:21,sexta,15:26:21,2474,Truffles,3.6
02/12/2016 15:33:04,sexta,15:33:04,2475,Cake,4.0
02/12/2016 15:33:04,sexta,15:33:04,2475,Coffee,1.5
02/12/2016 15:42:05,sexta,15:42:05,2476,Scone,2.5
02/12/2016 15:52:51,sexta,15:52:51,2477,Scone,2.5
02/12/2016 15:52:51,sexta,15:52:51,2477,Hot chocolate,2.5
02/12/2016 15:52:51,sexta,15:52:51,2477,Mineral water,1.25
02/12/2016 15:52:51,sexta,15:52:51,2477,Cookies,1.5
02/12/2016 15:55:18,sexta,15:55:18,2478,Coffee,1.5
02/12/2016 15:55:18,sexta,15:55:18,2478,Tea,1.5
02/12/2016 15:55:18,sexta,15:55:18,2478,Scone,2.5
02/12/2016 15:55:39,sexta,15:55:39,2479,Bread,2.0
02/12/2016 16:51:43,sexta,16:51:43,2481,Coffee,1.5
02/12/2016 18:09:38,sexta,18:09:38,2482,Bread,2.0
03/12/2016 08:30:02,sabado,08:30:02,2486,Jam,2.0
03/12/2016 08:30:02,sabado,08:30:02,2486,Bread,2.0
03/12/2016 08:30:02,sabado,08:30:02,2486,Scandinavian,3.0
03/12/2016 09:14:38,sabado,09:14:38,2487,Bread,2.0
03/12/2016 09:14:38,sabado,09:14:38,2487,Bread,2.0
03/12/2016 09:14:38,sabado,09:14:38,2487,Scandinavian,3.0
03/12/2016 09:33:13,sabado,09:33:13,2488,Coffee,1.5
03/12/2016 09:33:13,sabado,09:33:13,2488,Medialuna,3.0
03/12/2016 09:35:23,sabado,09:35:23,2489,Pastry,3.0
03/12/2016 09:35:23,sabado,09:35:23,2489,Bread,2.0
03/12/2016 09:39:27,sabado,09:39:27,2490,Bread,2.0
03/12/2016 09:43:05,sabado,09:43:05,2491,Farm House,2.0
03/12/2016 09:45:51,sabado,09:45:51,2492,Scone,2.5
03/12/2016 09:45:51,sabado,09:45:51,2492,Hot chocolate,2.5
03/12/2016 09:45:51,sabado,09:45:51,2492,Coffee,1.5
03/12/2016 09:45:51,sabado,09:45:51,2492,Coffee,1.5
03/12/2016 09:54:59,sabado,09:54:59,2493,Farm House,2.0
03/12/2016 09:54:59,sabado,09:54:59,2493,Pastry,3.0
03/12/2016 09:54:59,sabado,09:54:59,2493,Medialuna,3.0
03/12/2016 09:54:59,sabado,09:54:59,2493,Hot chocolate,2.5
